"","year","fips","leaid","enr_lep","enr_all","psenr_lep","psenr_all","ratio_lep"
"4249",2017,"Indiana","1806390",120,3836,-18,297,0.0312825860271116
"4250",2017,"Indiana","1806480",20,1074,-4,5,0.0186219739292365
"4251",2017,"Indiana","1806510",24,4570,-10,77,0.00525164113785558
"4252",2017,"Indiana","1806570",91,5447,-22,16,0.0167064439140811
"4253",2017,"Indiana","1806600",630,4544,-14,-14,0.138644366197183
"4254",2017,"Indiana","1806630",3,1150,-8,-8,0.00260869565217391
"4255",2017,"Indiana","1806660",23,1548,-6,21,0.0148578811369509
"4256",2017,"Indiana","1806840",63,5538,-12,216,0.0113759479956663
"4257",2017,"Indiana","1806870",16,2505,-6,129,0.0063872255489022
"4258",2017,"Indiana","1806900",3,1593,-6,25,0.00188323917137476
"4259",2017,"Indiana","1807020",0,815,-4,-4,0
"4260",2017,"Indiana","1807080",0,1085,-2,27,0
"4261",2017,"Indiana","1807110",5,1288,-4,1,0.00388198757763975
"4262",2017,"Indiana","1807140",47,4377,-12,27,0.010737948366461
"4263",2017,"Indiana","1807230",32,2589,-8,-8,0.0123599845500193
"4264",2017,"Indiana","1807260",30,4090,-10,102,0.00733496332518337
"4265",2017,"Indiana","1807290",12,2040,-8,9,0.00588235294117647
"4266",2017,"Indiana","1807320",59,5591,-18,20,0.0105526739402611
"4267",2017,"Indiana","1807350",97,4053,-8,32,0.0239328892178633
"4268",2017,"Indiana","1807380",7,1099,-2,20,0.00636942675159236
"4269",2017,"Indiana","1807410",426,11458,-28,-28,0.0371792633967534
"4270",2017,"Indiana","1807440",29,3166,-14,24,0.00915982312065698
"4271",2017,"Indiana","1807470",9,889,-2,23,0.0101237345331834
"4272",2017,"Indiana","1807560",170,2960,-10,-10,0.0574324324324324
"4273",2017,"Indiana","1807620",2,1865,-6,26,0.00107238605898123
"4274",2017,"Indiana","1807650",745,10519,-6,168,0.0708242228348702
"4275",2017,"Indiana","1807680",27,1788,-6,64,0.0151006711409396
"4276",2017,"Indiana","1807710",110,1211,-4,-4,0.0908340214698596
"4277",2017,"Indiana","1807770",48,2001,-6,11,0.0239880059970015
"4278",2017,"Indiana","1807800",3,1049,-4,-4,0.00285986653956149
"4279",2017,"Indiana","1807830",7,1322,-6,-6,0.00529500756429652
"4280",2017,"Indiana","1807860",24,6008,-28,-28,0.00399467376830892
"4281",2017,"Indiana","1807890",11,946,-2,40,0.0116279069767442
"4282",2017,"Indiana","1807900",45,1895,-6,39,0.0237467018469657
"4283",2017,"Indiana","1807920",45,1366,-8,-8,0.0329428989751098
"4284",2017,"Indiana","1807950",1,1467,-4,62,0.000681663258350375
"4285",2017,"Indiana","1807980",1,1355,-6,26,0.000738007380073801
"4286",2017,"Indiana","1808010",82,2024,-2,129,0.0405138339920949
"4287",2017,"Indiana","1808040",29,768,-2,32,0.0377604166666667
"4288",2017,"Indiana","1808070",3,752,-4,-4,0.00398936170212766
"4289",2017,"Indiana","1808100",12,1902,-8,10,0.00630914826498423
"4290",2017,"Indiana","1808120",0,900,-6,71,0
"4291",2017,"Indiana","1808130",187,868,-6,-6,0.215437788018433
"4292",2017,"Indiana","1808160",0,863,-6,21,0
"4293",2017,"Indiana","1808190",0,1295,-4,22,0
"4294",2017,"Indiana","1808220",32,2580,-5,67,0.0124031007751938
"4295",2017,"Indiana","1808250",367,7567,-17,14,0.0485000660763843
"4296",2017,"Indiana","1808280",1,1407,-4,11,0.000710732054015636
"4297",2017,"Indiana","1808310",15,1520,-4,56,0.00986842105263158
"4298",2017,"Indiana","1808320",0,112,-2,-2,0
"4299",2017,"Indiana","1808340",15,1734,-8,6,0.00865051903114187
"4300",2017,"Indiana","1808460",10,554,-4,-4,0.0180505415162455
"4301",2017,"Indiana","1808490",1,826,-1,7,0.00121065375302663
"4302",2017,"Indiana","1808640",8,1416,-4,-4,0.00564971751412429
"4303",2017,"Indiana","1808760",996,10860,-2,322,0.0917127071823204
"4304",2017,"Indiana","1808820",4805,16509,-16,266,0.291053364831304
"4305",2017,"Indiana","1808850",17,2121,-6,79,0.00801508722300802
"4306",2017,"Indiana","1808900",7,1822,-4,33,0.00384193194291987
"4307",2017,"Indiana","1808910",3457,11238,-20,54,0.307617013703506
"4308",2017,"Indiana","1808940",34,971,-1,32,0.0350154479917611
"4309",2017,"Indiana","1808970",77,5584,-12,177,0.0137893982808023
"4310",2017,"Indiana","1809000",38,2537,-12,-12,0.0149783208513993
"4311",2017,"Indiana","1809060",343,3556,10,62,0.0964566929133858
"4312",2017,"Indiana","1809120",23,1907,-6,65,0.0120608285264814
"4313",2017,"Indiana","1809130",0,282,0,282,0
"4314",2017,"Indiana","1809150",171,7677,-22,-22,0.022274325908558
"4315",2017,"Indiana","1809180",19,1458,-8,-8,0.0130315500685871
"4316",2017,"Indiana","1809300",18,1298,-6,-6,0.0138674884437596
"4317",2017,"Indiana","1809360",17,777,-6,-6,0.0218790218790219
"4318",2017,"Indiana","1809370",174,4745,-10,67,0.0366701791359326
"4319",2017,"Indiana","1809420",51,1656,-6,62,0.0307971014492754
"4320",2017,"Indiana","1809480",36,2944,-10,95,0.0122282608695652
"4321",2017,"Indiana","1809510",374,4967,-2,253,0.0752969599355748
"4322",2017,"Indiana","1809600",0,823,-4,15,0
"4323",2017,"Indiana","1809630",31,1745,-1,40,0.0177650429799427
"4324",2017,"Indiana","1809690",339,6406,-11,29,0.0529191383078364
"4325",2017,"Indiana","1809720",5,993,-2,11,0.00503524672708963
"4326",2017,"Indiana","1809750",28,2124,-10,45,0.0131826741996234
"4327",2017,"Indiana","1809810",6,1898,-6,-6,0.00316122233930453
"4328",2017,"Indiana","1809840",3,945,-4,-4,0.00317460317460317
"4329",2017,"Indiana","1809990",3,1195,-6,-6,0.00251046025104603
"4330",2017,"Indiana","1810020",29,2649,-10,22,0.0109475273688184
"4331",2017,"Indiana","1810080",956,4860,-6,13,0.196707818930041
"4332",2017,"Indiana","1810140",495,4048,7,180,0.122282608695652
"4333",2017,"Indiana","1810170",0,572,-4,20,0
"4334",2017,"Indiana","1810230",4,1174,-2,4,0.00340715502555366
"4335",2017,"Indiana","1810260",98,1261,-2,57,0.077716098334655
"4336",2017,"Indiana","1810290",1668,17520,-54,693,0.0952054794520548
"4337",2017,"Indiana","1810350",17,2015,-8,-8,0.00843672456575682
"4338",2017,"Indiana","1810360",82,3118,-8,101,0.0262989095574086
"4339",2017,"Indiana","1810380",7,804,-2,-1,0.00870646766169154
"4340",2017,"Indiana","1810410",0,1240,-4,-4,0
"4341",2017,"Indiana","1810440",75,4458,-8,83,0.0168236877523553
"4342",2017,"Indiana","1810450",12,1682,-6,56,0.00713436385255648
"4343",2017,"Indiana","1810470",69,879,-2,21,0.0784982935153584
"4344",2017,"Indiana","1810500",3,1156,-5,20,0.00259515570934256
"4345",2017,"Indiana","1810530",7,1186,-6,-6,0.00590219224283305
"4346",2017,"Indiana","1810560",5,1286,-6,44,0.00388802488335925
"4347",2017,"Indiana","1810590",4,1675,-8,15,0.00238805970149254
"4348",2017,"Indiana","1810620",36,1051,-2,24,0.0342530922930542
"4349",2017,"Indiana","1810640",28,1339,-2,55,0.0209111277072442
"4350",2017,"Indiana","1810650",1745,21551,-38,7,0.0809707206162127
"4351",2017,"Indiana","1810680",38,1309,-4,8,0.0290297937356761
"4352",2017,"Indiana","1810710",20,3667,-8,83,0.00545404963185165
"4353",2017,"Indiana","1810740",23,539,-4,-4,0.0426716141001855
"4354",2017,"Indiana","1810770",8,876,-4,-4,0.0091324200913242
"4355",2017,"Indiana","1810800",31,1344,-4,39,0.0230654761904762
"4356",2017,"Indiana","1810830",3,606,-2,17,0.00495049504950495
"4357",2017,"Indiana","1810860",8,1706,-6,26,0.00468933177022274
"4358",2017,"Indiana","1810870",444,1722,-4,141,0.257839721254355
"4359",2017,"Indiana","1810900",8,1004,3,82,0.00796812749003984
"4360",2017,"Indiana","1810920",359,1858,-10,1,0.193218514531755
"4361",2017,"Indiana","1810950",12,2570,-9,115,0.0046692607003891
"4362",2017,"Indiana","1810980",15,856,-4,-4,0.0175233644859813
"4363",2017,"Indiana","1811100",221,2755,-12,-12,0.0802177858439201
"4364",2017,"Indiana","1811190",15,3786,-8,3,0.00396196513470681
"4365",2017,"Indiana","1811220",8,1515,-4,55,0.00528052805280528
"4366",2017,"Indiana","1811250",25,1289,-4,29,0.0193948797517455
"4367",2017,"Indiana","1811260",17,1394,-1,53,0.0121951219512195
"4368",2017,"Indiana","1811340",741,13245,-38,-38,0.0559456398640997
"4369",2017,"Indiana","1811370",138,1866,-6,44,0.0739549839228296
"4370",2017,"Indiana","1811400",40,1582,-4,-4,0.0252844500632111
"4371",2017,"Indiana","1811430",11,723,-4,-4,0.0152143845089903
"4372",2017,"Indiana","1811460",78,3292,-4,3,0.0236938031591738
"4373",2017,"Indiana","1811490",53,896,-4,-4,0.0591517857142857
"4374",2017,"Indiana","1811580",291,2412,-8,15,0.120646766169154
"4375",2017,"Indiana","1811610",3,1409,-6,17,0.0021291696238467
"4376",2017,"Indiana","1811700",35,1454,-8,-8,0.0240715268225585
"4377",2017,"Indiana","1811730",7,796,-2,15,0.00879396984924623
"4378",2017,"Indiana","1811910",18,1191,-4,-4,0.0151133501259446
"4379",2017,"Indiana","1811970",331,6574,-24,-24,0.050349863097049
"4380",2017,"Indiana","1812060",3,413,-2,42,0.00726392251815981
"4381",2017,"Indiana","1812090",368,14745,-44,130,0.0249576127500848
"4382",2017,"Indiana","1812120",34,2714,-10,3,0.0125276344878408
"4383",2017,"Indiana","1812150",9,1539,-4,41,0.00584795321637427
"4384",2017,"Indiana","1812180",26,2176,-12,-12,0.0119485294117647
"4385",2017,"Indiana","1812240",150,2970,-10,-10,0.0505050505050505
"4386",2017,"Indiana","1812360",988,12296,-32,272,0.0803513337670787
"4387",2017,"Indiana","1812390",991,10282,-34,65,0.0963820268430266
"4388",2017,"Indiana","1812420",518,6944,-20,-5,0.0745967741935484
"4389",2017,"Indiana","1812450",393,2589,-12,-12,0.151796060254925
"4390",2017,"Indiana","1812720",1580,11375,-22,69,0.138901098901099
"4391",2017,"Indiana","1812810",4612,16223,-28,54,0.284287739628922
"4392",2017,"Indiana","1812870",152,2375,-6,-6,0.064
"4393",2017,"Indiana","1812880",43,3108,-6,126,0.0138352638352638
"4394",2017,"Indiana","1812900",513,2373,-8,-8,0.216182048040455
"4395",2017,"Indiana","1812930",0,868,-2,20,0
"4396",2017,"Indiana","1812990",4,1701,-2,61,0.00235155790711346
"4397",2017,"Indiana","1813050",3,941,-4,16,0.00318809776833156
"4398",2017,"Indiana","1813080",489,7907,-2,62,0.0618439357531301
"4399",2017,"Indiana","1813110",625,2236,-3,3,0.279516994633274
"4400",2017,"Indiana","1813200",197,1352,-4,20,0.145710059171598
"4401",2017,"Indiana","1813230",46,1404,-5,24,0.0327635327635328
"4402",2017,"Iowa","",11,1150,-9,525,0.00956521739130435
"4403",2017,"Iowa","1900006",6,777,-6,46,0.00772200772200772
"4404",2017,"Iowa","1900009",6,808,-2,75,0.00742574257425743
"4405",2017,"Iowa","1900015",63,825,-4,48,0.0763636363636364
"4406",2017,"Iowa","1900021",8,1058,-3,67,0.00756143667296786
"4407",2017,"Iowa","1900022",0,1085,-4,57,0
"4408",2017,"Iowa","1900023",13,674,-4,34,0.0192878338278932
"4409",2017,"Iowa","1900024",2,955,-2,113,0.00209424083769634
"4410",2017,"Iowa","1900025",3,724,-4,34,0.00414364640883978
"4411",2017,"Iowa","1900026",6,599,-2,36,0.010016694490818
"4412",2017,"Iowa","1900027",17,654,-4,44,0.0259938837920489
"4413",2017,"Iowa","1900028",1,590,-2,32,0.00169491525423729
"4414",2017,"Iowa","1900031",4,116,0,16,0.0344827586206897
"4415",2017,"Iowa","1900032",9,280,0,38,0.0321428571428571
"4416",2017,"Iowa","1900040",10,826,-4,33,0.0121065375302663
"4417",2017,"Iowa","1900060",0,535,-2,17,0
"4418",2017,"Iowa","1903060",13,666,-6,73,0.0195195195195195
"4419",2017,"Iowa","1903090",3,264,-2,9,0.0113636363636364
"4420",2017,"Iowa","1903150",10,1875,-6,36,0.00533333333333333
"4421",2017,"Iowa","1903220",0,586,-6,-6,0
"4422",2017,"Iowa","1903270",15,1205,-8,60,0.012448132780083
"4423",2017,"Iowa","1903300",0,664,-4,36,0
"4424",2017,"Iowa","1903360",27,1481,-8,80,0.0182309250506415
"4425",2017,"Iowa","1903390",10,1113,-6,34,0.00898472596585804
"4426",2017,"Iowa","1903450",0,639,-2,35,0
"4427",2017,"Iowa","1903480",36,522,-2,64,0.0689655172413793
"4428",2017,"Iowa","1903540",219,4636,-14,255,0.0472389991371872
"4429",2017,"Iowa","1903570",12,1266,-4,51,0.00947867298578199
"4430",2017,"Iowa","1903630",4,178,-2,41,0.0224719101123595
"4431",2017,"Iowa","1903690",150,11688,-22,367,0.0128336755646817
"4432",2017,"Iowa","1903750",0,862,-6,38,0
"4433",2017,"Iowa","1903780",21,204,-1,10,0.102941176470588
"4434",2017,"Iowa","1903850",4,370,-2,13,0.0108108108108108
"4435",2017,"Iowa","1903930",26,1441,-6,33,0.0180430256766135
"4436",2017,"Iowa","1903960",7,532,-2,39,0.0131578947368421
"4437",2017,"Iowa","1904020",9,294,-4,-4,0.0306122448979592
"4438",2017,"Iowa","1904080",0,737,-2,32,0
"4439",2017,"Iowa","1904200",19,1725,-6,137,0.0110144927536232
"4440",2017,"Iowa","1904320",4,632,-2,45,0.00632911392405063
"4441",2017,"Iowa","1904380",0,451,-2,33,0
"4442",2017,"Iowa","1904440",8,594,-4,23,0.0134680134680135
"4443",2017,"Iowa","1904560",0,464,-2,39,0
"4444",2017,"Iowa","1904620",1,552,-2,25,0.00181159420289855
"4445",2017,"Iowa","1904650",0,720,-2,73,0
"4446",2017,"Iowa","1904680",89,743,-4,50,0.11978465679677
"4447",2017,"Iowa","1904740",0,82,0,17,0
"4448",2017,"Iowa","1904830",15,1553,-6,121,0.00965872504829363
"4449",2017,"Iowa","1904860",36,4606,-8,60,0.00781589231437256
"4450",2017,"Iowa","1904950",3,1034,-2,67,0.00290135396518375
"4451",2017,"Iowa","1905070",19,2166,-5,89,0.0087719298245614
"4452",2017,"Iowa","1905130",11,1973,-8,76,0.00557526609224531
"4453",2017,"Iowa","1905190",77,641,-2,53,0.1201248049922
"4454",2017,"Iowa","1905430",32,596,-4,40,0.0536912751677852
"4455",2017,"Iowa","1905490",15,609,-2,35,0.0246305418719212
"4456",2017,"Iowa","1905750",15,511,-4,49,0.0293542074363992
"4457",2017,"Iowa","1905790",22,3807,-6,200,0.00577882847386393
"4458",2017,"Iowa","1905940",1,1111,-10,24,0.0009000900090009
"4459",2017,"Iowa","1905970",35,255,-2,35,0.137254901960784
"4460",2017,"Iowa","1906000",0,490,-2,27,0
"4461",2017,"Iowa","1906060",2,993,-4,23,0.00201409869083585
"4462",2017,"Iowa","1906240",0,943,-4,122,0
"4463",2017,"Iowa","1906270",13,2195,-6,107,0.00592255125284738
"4464",2017,"Iowa","1906330",13,1806,-6,110,0.00719822812846069
"4465",2017,"Iowa","1906510",103,5438,-10,140,0.018940787054064
"4466",2017,"Iowa","1906540",930,16613,-38,717,0.0559802564256907
"4467",2017,"Iowa","1906660",1,1595,-6,95,0.000626959247648903
"4468",2017,"Iowa","1906750",6,1408,-8,65,0.00426136363636364
"4469",2017,"Iowa","1906780",0,438,-4,32,0
"4470",2017,"Iowa","1906810",5,1539,-6,119,0.0032488628979857
"4471",2017,"Iowa","1906840",0,439,-2,31,0
"4472",2017,"Iowa","1906900",0,700,-4,55,0
"4473",2017,"Iowa","1906930",0,1156,-4,54,0
"4474",2017,"Iowa","1906960",27,790,-4,51,0.0341772151898734
"4475",2017,"Iowa","1907050",70,1197,-8,-8,0.0584795321637427
"4476",2017,"Iowa","1907080",51,1530,-6,43,0.0333333333333333
"4477",2017,"Iowa","1907110",4,201,-2,15,0.0199004975124378
"4478",2017,"Iowa","1907170",40,1105,-4,64,0.0361990950226244
"4479",2017,"Iowa","1907350",8,1244,-6,29,0.00643086816720257
"4480",2017,"Iowa","1907380",144,1011,35,80,0.142433234421365
"4481",2017,"Iowa","1907410",230,1428,-4,61,0.161064425770308
"4482",2017,"Iowa","1907440",2,321,-2,34,0.00623052959501558
"4483",2017,"Iowa","1907470",3,249,-2,10,0.0120481927710843
"4484",2017,"Iowa","1907590",49,2455,-4,125,0.019959266802444
"4485",2017,"Iowa","1907620",7,1428,-6,99,0.00490196078431373
"4486",2017,"Iowa","1907710",50,3645,-8,271,0.0137174211248285
"4487",2017,"Iowa","1907860",172,5727,-8,263,0.0300331761829928
"4488",2017,"Iowa","1907900",4,413,-2,22,0.00968523002421308
"4489",2017,"Iowa","1907920",0,443,-2,36,0
"4490",2017,"Iowa","1907980",200,717,-4,39,0.278940027894003
"4491",2017,"Iowa","1908070",4,444,-2,16,0.00900900900900901
"4492",2017,"Iowa","1908130",2,416,-2,37,0.00480769230769231
"4493",2017,"Iowa","1908220",569,9100,-10,448,0.0625274725274725
"4494",2017,"Iowa","1908310",31,1428,-6,86,0.0217086834733894
"4495",2017,"Iowa","1908520",46,3170,-12,155,0.0145110410094637
"4496",2017,"Iowa","1908550",2,712,-2,38,0.00280898876404494
"4497",2017,"Iowa","1908580",395,15015,-46,317,0.0263070263070263
"4498",2017,"Iowa","1908610",1,1220,-4,69,0.000819672131147541
"4499",2017,"Iowa","1908730",19,1680,-8,26,0.0113095238095238
"4500",2017,"Iowa","1908880",0,177,0,24,0
"4501",2017,"Iowa","1908910",1108,2314,-8,88,0.478824546240277
"4502",2017,"Iowa","1908940",2,851,-6,57,0.00235017626321974
"4503",2017,"Iowa","1908970",7031,33524,-102,1392,0.209730342441236
"4504",2017,"Iowa","1909060",0,125,-2,13,0
"4505",2017,"Iowa","1909120",1,920,-3,33,0.00108695652173913
"4506",2017,"Iowa","1909480",302,10568,-10,287,0.0285768357305072
"4507",2017,"Iowa","1909540",0,451,-2,30,0
"4508",2017,"Iowa","1909570",8,452,-1,38,0.0176991150442478
"4509",2017,"Iowa","1909600",3,692,-4,44,0.00433526011560694
"4510",2017,"Iowa","1909990",133,869,-4,26,0.153049482163406
"4511",2017,"Iowa","1910050",0,609,-4,38,0
"4512",2017,"Iowa","1910110",7,641,-4,55,0.0109204368174727
"4513",2017,"Iowa","1910130",0,523,-2,24,0
"4514",2017,"Iowa","1910340",4,453,-2,41,0.00883002207505519
"4515",2017,"Iowa","1910350",0,530,-2,58,0
"4516",2017,"Iowa","1910410",1,336,-4,25,0.00297619047619048
"4517",2017,"Iowa","1910500",9,545,-2,34,0.0165137614678899
"4518",2017,"Iowa","1910690",7,591,-2,25,0.011844331641286
"4519",2017,"Iowa","1910950",6,813,-4,34,0.00738007380073801
"4520",2017,"Iowa","1910980",0,483,-2,61,0
"4521",2017,"Iowa","1911040",0,212,-2,12,0
"4522",2017,"Iowa","1911070",88,1322,-4,68,0.0665658093797277
"4523",2017,"Iowa","1911250",0,395,-2,26,0
"4524",2017,"Iowa","1911340",64,1635,-3,67,0.0391437308868502
"4525",2017,"Iowa","1911790",10,1175,-4,73,0.00851063829787234
"4526",2017,"Iowa","1911820",72,3952,-12,82,0.0182186234817814
"4527",2017,"Iowa","1911850",297,1860,-6,8,0.159677419354839
"4528",2017,"Iowa","1912120",5,515,-2,54,0.00970873786407767
"4529",2017,"Iowa","1912230",5,442,-4,29,0.0113122171945701
"4530",2017,"Iowa","1912330",14,1050,-6,24,0.0133333333333333
"4531",2017,"Iowa","1912480",18,427,-3,16,0.0421545667447307
"4532",2017,"Iowa","1912510",23,1560,-6,59,0.0147435897435897
"4533",2017,"Iowa","1912600",0,70,0,34,0
"4534",2017,"Iowa","1912660",0,463,-2,34,0
"4535",2017,"Iowa","1912690",0,2102,-6,120,0
"4536",2017,"Iowa","1912750",2,343,-2,23,0.00583090379008746
"4537",2017,"Iowa","1912810",0,403,-2,22,0
"4538",2017,"Iowa","1913110",2,641,-4,22,0.0031201248049922
"4539",2017,"Iowa","1913200",9,1695,-8,68,0.00530973451327434
"4540",2017,"Iowa","1913230",0,517,-2,50,0
"4541",2017,"Iowa","1913290",3,690,-4,49,0.00434782608695652
"4542",2017,"Iowa","1913320",11,521,-2,27,0.0211132437619962
"4543",2017,"Iowa","1913350",11,883,-6,18,0.0124575311438279
"4544",2017,"Iowa","1913380",0,350,-2,27,0
"4545",2017,"Iowa","1913440",1,145,-4,-4,0.00689655172413793
"4546",2017,"Iowa","1913470",206,1252,-6,65,0.164536741214058
"4547",2017,"Iowa","1913500",38,1575,-6,66,0.0241269841269841
"4548",2017,"Iowa","1913530",0,167,0,30,0
"4549",2017,"Iowa","1913660",12,614,-4,46,0.0195439739413681
"4550",2017,"Iowa","1914010",29,637,-4,52,0.0455259026687598
"4551",2017,"Iowa","1914160",2,819,-4,30,0.00244200244200244
"4552",2017,"Iowa","1914280",9,1099,-4,40,0.00818926296633303
"4553",2017,"Iowa","1914310",8,391,-2,29,0.020460358056266
"4554",2017,"Iowa","1914340",7,753,-2,29,0.00929614873837981
"4555",2017,"Iowa","1914370",76,1439,-6,45,0.0528144544822794
"4556",2017,"Iowa","1914580",2,1500,-6,39,0.00133333333333333
"4557",2017,"Iowa","1914640",42,3634,-10,129,0.011557512383049
"4558",2017,"Iowa","1914670",5,844,-2,50,0.00592417061611374
"4559",2017,"Iowa","1914700",1560,14317,-7,376,0.108961374589649
"4560",2017,"Iowa","1914730",39,1259,-6,104,0.0309769658459095
"4561",2017,"Iowa","1914850",9,586,-2,59,0.015358361774744
"4562",2017,"Iowa","1914880",14,695,-1,48,0.0201438848920863
"4563",2017,"Iowa","1915180",0,432,-2,49,0
"4564",2017,"Iowa","1915210",15,1296,-4,104,0.0115740740740741
"4565",2017,"Iowa","1915330",92,1046,-10,81,0.0879541108986616
"4566",2017,"Iowa","1915450",470,7298,-8,273,0.0644012058098109
